"门店名称","门店编号","开业时间","销售总额"
南京工人新村店,"80012180",2017-01-01 00:00:00.000,158576.73
武汉悦荟店,"80081074",2023-09-12 00:00:00.000,158389.71
南通金乐店,"80044025",2017-01-01 00:00:00.000,158257.79
南通海南店,"80044053",2017-01-01 00:00:00.000,158240.01
芜湖万春店,"80042107",2017-01-01 00:00:00.000,158166.19
苏州可可蜜园店,"80024302",2023-03-10 00:00:00.000,157970.33
南通春江花苑店,"80044037",2017-01-01 00:00:00.000,157900.82
武汉圆梦南路店,"80018299",2021-01-11 00:00:00.000,157436.01
苏州娄葑店,"80024050",2017-01-01 00:00:00.000,157432.53
南通宝岛花园店,"80044132",2017-07-24 00:00:00.000,157362
上海扶港店,"80010137",2017-01-01 00:00:00.000,157246.84
苏州越溪店,"80024094",2017-01-01 00:00:00.000,157089.59
南京樱驼花园店,"80012129",2017-01-01 00:00:00.000,157019.99
上海万安店,"80010013",2017-01-01 00:00:00.000,156993.64
乐山犍为清溪店,"80080416",2020-06-16 00:00:00.000,156937.59
合肥南艳店,"80020202",2017-05-23 00:00:00.000,156908.63
天津顺境路店,"80036029",2017-01-01 00:00:00.000,156625.59
合肥汇林阁店,"80020059",2017-01-01 00:00:00.000,156590.46
常州青枫公园店,"80048131",2020-07-10 00:00:00.000,156554.57
南通东皋店,"80044068",2017-01-01 00:00:00.000,156339.81
南京花漾紫郡店,"80012356",2019-03-29 00:00:00.000,156285.93
苏州南星店,"80024184",2018-12-30 00:00:00.000,156148.58
苏州里河店,"80024029",2017-01-01 00:00:00.000,156048.86
上海美平店,"80011019",2023-08-30 00:00:00.000,155998.65
上海沈梅店,"80010670",2019-04-03 00:00:00.000,155839.73
合肥蜀南庭苑店,"80020204",2017-09-08 00:00:00.000,155811
合肥贵池店,"80020033",2017-01-01 00:00:00.000,155653.74
成都横桥店,"80014033",2017-01-01 00:00:00.000,155490.61
苏州昆山博士路店,"80024227",2020-10-15 00:00:00.000,155425.7
南京学森路店,"80012430",2021-03-18 00:00:00.000,155352.56
咸宁天洁店,"80070008",2020-04-30 00:00:00.000,155301.7
淮安洪泽东二街店,"80056016",2018-11-21 00:00:00.000,155250.48
南京江佑铂庭店,"80012354",2019-03-19 00:00:00.000,155237.21
南通沿河店,"80044058",2017-01-01 00:00:00.000,155085.96
上海金杨店,"80010094",2017-01-01 00:00:00.000,155073.56
苏州紫竹店,"80024114",2017-01-01 00:00:00.000,155015.06
苏州郭巷店,"80024270",2022-05-01 00:00:00.000,154957.65
南京栖霞胜利村店,"80012566",2023-03-22 00:00:00.000,154785.21
合肥华府店,"80020082",2017-01-01 00:00:00.000,154779.44
合肥大铺头店,"80020034",2017-01-01 00:00:00.000,154530.92
武汉左岭新城店,"80018295",2020-12-11 00:00:00.000,153808.43
重庆大同店,"80016052",2017-01-01 00:00:00.000,153727.09
苏州吴江城南店,"80024190",2019-04-27 00:00:00.000,153601.75
上海爱博家园店,"80010323",2017-01-01 00:00:00.000,153497.25
南宁青秀万象城店,"80081195",2024-03-28 00:00:00.000,153397.53
苏州吴中悠方店,"80081154",2023-12-30 00:00:00.000,153345.08
广州共和店,"80028001",2017-01-01 00:00:00.000,153020.3
南京浦口白马路店,"80012517",2022-06-28 00:00:00.000,153015.66
上海新渔东店,"80010815",2020-12-09 00:00:00.000,152911.14
杭州三里亭店,"80024501",2017-01-01 00:00:00.000,152618.29
合肥小庙店,"80020079",2017-01-01 00:00:00.000,152586.68
咸宁赤壁一中店,"80070007",2019-08-23 00:00:00.000,152546.95
南京远泰路店,"80012502",2022-04-29 00:00:00.000,152418.75
合肥甘泉店,"80020092",2017-01-01 00:00:00.000,152403.62
青岛埠西店,"80031008",2018-04-24 00:00:00.000,152329.36
上海德华店,"80010164",2017-01-01 00:00:00.000,152236.4
南京集群路店,"80012280",2017-01-01 00:00:00.000,152192.7
无锡堰桥店,"80048053",2017-12-27 00:00:00.000,152188.15
南京光华路新店,"80012389",2020-04-30 00:00:00.000,152085.53
无锡东绛店,"80048050",2017-12-27 00:00:00.000,151893.46
武汉正街店,"80018125",2017-01-01 00:00:00.000,151822.29
苏州长江1号店,"80024183",2018-11-23 00:00:00.000,151803.94
合肥金星和园店,"80020294",2021-01-26 00:00:00.000,151709.17
上海联明店,"80010167",2017-01-01 00:00:00.000,151610.82
上海尚泰店,"80010493",2017-06-18 00:00:00.000,151461.35
合肥亳州店,"80020011",2017-01-01 00:00:00.000,151134.58
合肥柏堰店,"80020224",2018-07-25 00:00:00.000,151040.62
马鞍山湖东路店,"80042015",2017-01-01 00:00:00.000,151007.26
合肥翡翠商城店,"80020246",2019-07-03 00:00:00.000,150912.76
上海金耀店,"80010344",2017-01-01 00:00:00.000,150867.6
重庆平安店,"80016386",2023-04-26 00:00:00.000,150835.99
合肥顺和家园店,"80020278",2020-06-20 00:00:00.000,150701.4
南通春天店,"80044062",2017-01-01 00:00:00.000,150670.62
武汉秋桂街店,"80018309",2021-04-20 00:00:00.000,150599.75
南京仙林金鹰湖滨天地店,"80081143",2023-12-08 00:00:00.000,150405.88
上海殷高店,"80010012",2017-01-01 00:00:00.000,150371.66
宣城旌德店,"80056821",2021-08-08 00:00:00.000,150219.11
武汉薇湖路店,"80018205",2019-07-08 00:00:00.000,150167.6
上海冠生园店,"80010088",2017-01-01 00:00:00.000,150165.3
南京象山路店,"80012293",2017-04-07 00:00:00.000,149913.12
淮安中央城店,"80044169",2018-05-08 00:00:00.000,149906.66
南京马群新街店,"80012428",2021-04-29 00:00:00.000,149795.47
常州定安店,"80048100",2017-12-30 00:00:00.000,149700.47
南通河西店,"80044040",2017-01-01 00:00:00.000,149441.33
上海高台店,"80010389",2017-01-01 00:00:00.000,149276.68
张家港花园浜店,"80048207",2017-12-27 00:00:00.000,149243.46
南通孩儿巷店,"80044064",2017-01-01 00:00:00.000,149201.24
合肥桐城南路店,"80020020",2017-01-01 00:00:00.000,149180.51
上海密云店,"80010711",2019-06-09 00:00:00.000,149119.92
上海延长中店,"80010972",2023-02-10 00:00:00.000,149086.3
苏州御窑店,"80024040",2017-01-01 00:00:00.000,148963.97
扬州荷花池店,"80045039",2017-01-01 00:00:00.000,148728.69
南通宏伟店,"80044054",2017-01-01 00:00:00.000,148577.77
苏州花桥店,"80024095",2017-01-01 00:00:00.000,148312.3
南京大方巷店,"80012182",2017-01-01 00:00:00.000,148170.73
南京秦虹南路店,"80012116",2017-01-01 00:00:00.000,148126.99
苏州浒关店,"80024115",2017-01-01 00:00:00.000,147850.15
上海都北店,"80010270",2017-01-01 00:00:00.000,147730.14
南京溧水双塘南路店,"80012565",2023-01-11 00:00:00.000,147603.74
上海中梅店,"80010371",2017-01-01 00:00:00.000,147487.35
无锡梅村店,"80048008",2017-12-27 00:00:00.000,147477.1
武汉新一佳店,"80018069",2017-01-01 00:00:00.000,147444.21
上海余姚店,"80010858",2021-07-24 00:00:00.000,147425.48
合肥临泉店,"80020049",2017-01-01 00:00:00.000,147131.48
上海曹建店,"80010486",2017-04-04 00:00:00.000,147086.63
苏州吴江江陵店,"80024192",2019-05-16 00:00:00.000,146988.8
上海盈港店,"80010024",2017-01-01 00:00:00.000,146701.27
南通百花店,"80044036",2017-01-01 00:00:00.000,146553.94
武汉天声街店,"80018285",2020-09-25 00:00:00.000,146491.94
上海花山店,"80010429",2017-01-01 00:00:00.000,146443.36
武汉世纪花园店,"80018159",2017-10-24 00:00:00.000,146323.13
南通荣盛店,"80044078",2017-01-01 00:00:00.000,146015.31
上海明中店,"80010515",2017-06-28 00:00:00.000,145937.41
上海报春店,"80010268",2017-01-01 00:00:00.000,145932.44
上海金运店,"80010391",2017-01-01 00:00:00.000,145836.81
南通五山店,"80044005",2017-01-01 00:00:00.000,145778.39
芜湖芜宁路店,"80042087",2017-01-01 00:00:00.000,145686.99
成都红光店,"80014056",2017-01-01 00:00:00.000,145625.42
南京牌楼巷店,"80012454",2022-01-19 00:00:00.000,145457.17
张家港万红店,"80048203",2017-12-27 00:00:00.000,145428.8
成都金凤店,"80014102",2017-01-01 00:00:00.000,145379.46
重庆鲁能星城,"80016209",2018-12-07 00:00:00.000,145167.93
上海徐行店,"80010575",2018-03-16 00:00:00.000,144977.83
上海北桥店,"80010001",2017-01-01 00:00:00.000,144956.93
上海芷江中路店,"80010959",2022-11-15 00:00:00.000,144725.03
武汉星悦城店,"80018189",2019-03-23 00:00:00.000,144698.29
武汉锦绣路店,"80018102",2017-01-01 00:00:00.000,144619.79
上海召楼店,"80010497",2017-05-06 00:00:00.000,144580.51
南通星月花园店,"80044308",2022-06-10 00:00:00.000,144557.13
上海盛桥店,"80010345",2017-01-01 00:00:00.000,144553.3
江阴市浮桥店,"80056616",2022-04-01 00:00:00.000,144545.43
重庆南坪万达店,"80016320",2021-07-24 00:00:00.000,144538.39
上海纬地店,"80010726",2019-08-01 00:00:00.000,144451.63
南京珍珠南路店,"80012289",2017-01-01 00:00:00.000,144433.47
上海岚皋店,"80010387",2017-01-01 00:00:00.000,144390.97
合肥万科森林店,"80020274",2020-05-30 00:00:00.000,144261.64
南京柳洲南路店,"80012384",2019-11-28 00:00:00.000,144249.84
泰州港城花苑店,"80044086",2017-01-01 00:00:00.000,144185.1
苏州昆山康居店,"80024219",2020-07-25 00:00:00.000,143968.02
上海名都店,"80010361",2017-01-01 00:00:00.000,143927.13
合肥水阳江店,"80020095",2017-01-01 00:00:00.000,143869.67
合肥龙门店,"80020054",2017-01-01 00:00:00.000,143838.6
淮安金湖虹桥菜场店,"80056138",2024-06-21 00:00:00.000,143812.65
上海玉树2店,"80010824",2021-03-09 00:00:00.000,143546.73
郎溪凤居店,"80010790",2020-07-29 00:00:00.000,143480.48
南京小行路店,"80012190",2017-01-01 00:00:00.000,143441.83
武汉龙兴店,"80018136",2017-01-01 00:00:00.000,143378.68
南京迈化路店,"80012463",2022-03-05 00:00:00.000,143319.29
南京湖熟店,"80012366",2019-05-28 00:00:00.000,143272.63
天津果园北道店,"80036006",2017-01-01 00:00:00.000,143150.89
南京禄口大道店,"80012459",2021-01-08 00:00:00.000,142929.47
镇江句容北大街店,"80045092",2020-09-15 00:00:00.000,142778.71
芜湖鸠兹家苑店,"80042105",2017-01-01 00:00:00.000,142758.9
南京华庭北苑店,"80012278",2017-01-01 00:00:00.000,142721.29
南京东宝路店,"80012160",2017-01-01 00:00:00.000,142636.7
南通优山店,"80044009",2017-01-01 00:00:00.000,142578.88
苏州浅湾店,"80024305",2023-03-24 00:00:00.000,142548.04
济南二七店,"80022044",2017-01-01 00:00:00.000,142536.04
上海环镇北店,"80010201",2017-01-01 00:00:00.000,142505.01
南通弘阳上城店,"80044260",2021-05-19 00:00:00.000,142427.39
合肥徽昌苑店,"80020153",2020-09-11 00:00:00.000,142420.28
南京茅亭路店,"80012286",2017-01-01 00:00:00.000,142247.11
南京汇景北路店,"80012341",2018-08-14 00:00:00.000,142075.5
南京清江店,"80012296",2017-04-26 00:00:00.000,141726.9
合肥保利店,"80020110",2017-01-01 00:00:00.000,141557.7
孝感市车站街店,"80070609",2019-05-31 00:00:00.000,141419.92
上海永乐店,"80010286",2017-01-01 00:00:00.000,141131.52
镇江祥盛店,"80045004",2017-01-01 00:00:00.000,140925.5
合肥华联店,"80020036",2017-01-01 00:00:00.000,140876.49
苏州新康店,"80024123",2017-05-22 00:00:00.000,140869.69
无锡山北店,"80048023",2017-12-27 00:00:00.000,140750.48
兴化南亭店,"80044111",2017-05-04 00:00:00.000,140607.3
南京门坡街店,"80012411",2020-08-06 00:00:00.000,140291.23
连云港鹏程菜场店,"80056111",2023-04-26 00:00:00.000,140159.12
嘉兴桐乡万象汇店,"80081157",2024-01-09 00:00:00.000,140025.81
南京夫子庙店,"80012232",2017-03-07 00:00:00.000,139999.19
南京营苑北路店,"80012393",2020-04-11 00:00:00.000,139953.62
南昌江大店,"80052028",2017-01-01 00:00:00.000,139709.61
南京谭桥店,"80012214",2017-01-01 00:00:00.000,139672.24
上海弘翔店,"80010472",2017-03-14 00:00:00.000,139542.47
南京荣鑫路店,"80012324",2018-09-06 00:00:00.000,139444.22
成都喜树店,"80014060",2017-01-01 00:00:00.000,139397.55
马鞍山安民市场店,"80042025",2017-01-01 00:00:00.000,139357.51
上海秀沿店,"80010407",2017-01-01 00:00:00.000,139313.08
合肥元一店,"80020048",2017-01-01 00:00:00.000,139216.2
南京西善北路店,"80012265",2017-01-01 00:00:00.000,139211.56
合肥金隅大成郡,"80020116",2018-03-16 00:00:00.000,139147.2
上海太平洋森活店,"80081246",2024-06-12 00:00:00.000,139061.39
苏州吴江同里店,"80024223",2020-08-08 00:00:00.000,139024.44
上海裕民南店,"80010993",2023-04-27 00:00:00.000,138979.6
淮安洪泽富民菜场店,"80056056",2020-08-26 00:00:00.000,138912.82
合肥义井店,"80020063",2017-01-01 00:00:00.000,138911.97
武汉团结路店,"80018108",2017-01-01 00:00:00.000,138824.2
上海山海关路店,"80010997",2023-05-12 00:00:00.000,138538.96
上海红石店,"80010340",2017-01-01 00:00:00.000,138378.47
上海国顺店,"80010419",2017-01-01 00:00:00.000,138347.91
芜湖东方龙城店,"80042083",2017-01-01 00:00:00.000,138254.29
武汉丰泽园店,"80018185",2019-03-09 00:00:00.000,137928.73
合肥惠园店,"80020088",2017-01-01 00:00:00.000,137919.63
南通河东店,"80044067",2017-01-01 00:00:00.000,137853.62
南京东大路店,"80012353",2019-04-03 00:00:00.000,137798.61
南京花莲路店,"80012464",2022-03-09 00:00:00.000,137377.09
上海贵都店,"80010482",2017-03-28 00:00:00.000,137258.84
武汉华鲜店,"80018150",2017-01-01 00:00:00.000,137144.46
上海宁夏店,"80010310",2017-01-01 00:00:00.000,137136.51
南京园中路店,"80012417",2021-07-30 00:00:00.000,137120.37
武汉水塔店,"80081002",2023-08-27 00:00:00.000,137082.2
马鞍山五担岗店,"80042036",2018-04-18 00:00:00.000,137073.76
重庆茶亭路店,"80016251",2020-04-30 00:00:00.000,137024.58
上海行知店,"80010202",2017-01-01 00:00:00.000,136936.61
苏州高铁新城店,"80024211",2020-04-21 00:00:00.000,136814.06
苏州九华店,"80024357",2024-05-15 00:00:00.000,136736.13
上海锦梅店,"80010422",2017-01-01 00:00:00.000,136621.57
南京中保街店,"80012281",2017-01-01 00:00:00.000,136422.82
武汉马场角店,"80018130",2017-01-01 00:00:00.000,136413.93
上海车峰店,"80010448",2017-01-01 00:00:00.000,136249.9
重庆五小区店,"80016013",2017-01-01 00:00:00.000,136224.42
镇江吉祥店,"80045010",2017-01-01 00:00:00.000,136207.45
成都来凤店,"80014026",2017-01-01 00:00:00.000,136107.16
南京文鸿路店,"80012335",2018-09-12 00:00:00.000,136014.87
南京八卦洲店,"80012364",2019-06-25 00:00:00.000,135977.92
上海黄桦店,"80011702",2017-01-01 00:00:00.000,135909.24
上海虬长店,"80010129",2017-01-01 00:00:00.000,135896.74
宿迁东方新城店,"80054207",2018-08-18 00:00:00.000,135797.86
盐城魔力月光城店,"80044840",2020-09-15 00:00:00.000,135722.29
南昌沁园店,"80052046",2017-01-01 00:00:00.000,135581.66
无锡民丰店,"80048025",2017-12-27 00:00:00.000,135547.87
成都临江店,"80014235",2019-12-23 00:00:00.000,135489.7
上海拱秀店,"80011042",2024-02-22 00:00:00.000,135358.69
昆山太湖路店,"80024170",2018-06-06 00:00:00.000,135349.79
武汉恒大城店,"80018192",2019-04-19 00:00:00.000,135263.83
上海高陵市场店,"80010760",2019-12-30 00:00:00.000,135213.89
南京桃花源店,"80012178",2017-01-01 00:00:00.000,134963.82
扬州顺达路店,"80045036",2017-01-01 00:00:00.000,134956.4
南京江宁秣周东路店,"80012525",2022-06-20 00:00:00.000,134919.31
合肥包河苑店,"80020099",2017-04-03 00:00:00.000,134792.86
南昌南岗店,"80052044",2017-01-01 00:00:00.000,134779.66
合肥汉嘉店,"80020203",2017-08-28 00:00:00.000,134764.74
武汉万福店,"80018148",2017-05-09 00:00:00.000,134568.55
徐州湖滨店,"80046003",2017-01-01 00:00:00.000,134451.66
北京大兴荟聚店,"80081247",2024-06-14 00:00:00.000,134237.32
南京锁金村店,"80012125",2017-01-01 00:00:00.000,134060.95
南京和旭路店,"80012473",2022-03-09 00:00:00.000,134012.22
上海武宁一店,"80010988",2023-03-29 00:00:00.000,133899.27
上海通河店,"80010017",2017-01-01 00:00:00.000,133870.52
上海黄浦新世界城店,"80081187",2024-03-22 00:00:00.000,133817.67
南昌银河城店,"80052105",2020-04-15 00:00:00.000,133751.14
上海虹盛东店,"80010555",2018-01-05 00:00:00.000,133712.1
南京溧水财贸巷店,"80012373",2019-07-11 00:00:00.000,133655.14
上海横港店,"80010297",2017-01-01 00:00:00.000,133584.89
成都顺江店,"80014058",2017-01-01 00:00:00.000,133417.14
南通五湖店,"80044107",2017-01-01 00:00:00.000,133413.8
张家港南苑菜场店,"80048208",2017-12-27 00:00:00.000,133393.33
南通海安新桥店,"80044082",2017-01-01 00:00:00.000,133273.63
南京泰山庙店,"80012382",2019-12-29 00:00:00.000,133248.87
南昌朝阳店,"80052093",2019-03-24 00:00:00.000,133201.66
武汉桂苑路店,"80018506",2019-09-10 00:00:00.000,133007.81
武汉大全景店,"80018384",2022-09-20 00:00:00.000,132963.8
合肥十里店,"80020072",2017-01-01 00:00:00.000,132928.27
成都东光店,"80014067",2017-01-01 00:00:00.000,132922.35
徐州上海路店,"80046035",2017-01-01 00:00:00.000,132872.05
合肥合作化店,"80020017",2017-01-01 00:00:00.000,132845.24
苏州吾悦广场店,"80024311",2023-04-20 00:00:00.000,132694.28
上海茸梅店,"80010120",2017-01-01 00:00:00.000,132669.15
上海繁兴店,"80011057",2024-05-26 00:00:00.000,132641.21
南京峨嵋路新店,"80012313",2017-10-17 00:00:00.000,132545.91
南京江宁河清路店,"80012549",2022-08-27 00:00:00.000,132477.8
苏州大宁店,"80024110",2017-01-01 00:00:00.000,132376.24
南京新浦路店,"80012305",2017-09-12 00:00:00.000,132297.29
上海泰日店,"80010504",2017-07-29 00:00:00.000,132141.35
苏州新胜店,"80024151",2017-07-26 00:00:00.000,132127.23
天津广汇园店,"80036017",2017-01-01 00:00:00.000,132083.38
成都抚琴店,"80014055",2017-01-01 00:00:00.000,132072.11
湖州翡翠名都店,"80069402",2020-09-24 00:00:00.000,131974.59
苏州富雅苑店,"80024307",2023-04-01 00:00:00.000,131941.65
上海三泉店,"80010257",2017-01-01 00:00:00.000,131794.74
苏州昆山锦溪店,"80024342",2023-10-22 00:00:00.000,131750.59
扬州江都新城路店,"80045309",2020-06-02 00:00:00.000,131731.65
南京紫杨佳园店,"80012472",2022-01-21 00:00:00.000,131729.82
上海飞虹店,"80011009",2023-07-20 00:00:00.000,131696.12
苏州萧林店,"80024009",2017-01-01 00:00:00.000,131588.17
成都枫林店,"80014081",2017-01-08 00:00:00.000,131556.25
广州天河北店,"80028102",2023-03-13 00:00:00.000,131534.5
上海青城山店,"80010778",2020-06-30 00:00:00.000,131533.57
杭州城西银泰城店,"80081124",2023-11-10 00:00:00.000,131527.79
武汉人信城店,"80018351",2021-12-02 00:00:00.000,131461.81
苏州张浦店,"80024093",2017-01-01 00:00:00.000,131409.03
武汉桥机路店,"80018273",2020-09-01 00:00:00.000,131215.36
南京金尧路店,"80012283",2017-01-01 00:00:00.000,131058.54
上海秀禾店,"80010424",2017-01-01 00:00:00.000,131029.03
武汉丽锦店,"80018129",2017-01-01 00:00:00.000,130993.09
淮安文锦城店,"80056066",2021-05-26 00:00:00.000,130950.03
